21,Rodion,PERSON,0.204247713,0.100000001,0.899999976
21,Rodion,PERSON,0.657664478,0,1.600000024
21,Rodion,PERSON,0.004304154,0,0
21,Rodion,PERSON,0.678925753,0,0.100000001
21,Rodion,PERSON,0.018411053,0,0
21,Rodion,PERSON,0.059797786,0,4.300000191
21,Rodion,PERSON,0.751643002,0,0.300000012
21,Rodion,PERSON,0.223529756,0,0.300000012
21,Rodion,PERSON,0.080617331,-0.100000001,0.100000001
22,Rodion,PERSON,0.076782204,0,0
22,Rodion,PERSON,1,-0.300000012,0.300000012
22,Rodion,PERSON,0.668978035,-0.699999988,0.699999988
22,Rodion,PERSON,0.200965866,0,0
22,Rodion,PERSON,0.781521499,0,0
22,Rodion,PERSON,0.141973987,0,0
22,Rodion,PERSON,0.25928247,-0.600000024,0.600000024
22,Rodion,PERSON,1,0.300000012,0.300000012
22,Rodion,PERSON,0.754716516,0.100000001,0.200000003
22,Rodion,PERSON,0.028350318,-0.100000001,0.200000003
22,Rodion,PERSON,0.426583141,0.100000001,0.5
22,Rodion,PERSON,0.187096834,-0.100000001,0.600000024
22,Rodion,PERSON,1,0,0.100000001
22,Rodion,PERSON,1,0,0
22,Rodion,PERSON,0.065040894,-0.100000001,0.100000001
22,Rodion,PERSON,0.462546885,-0.100000001,0.100000001
22,Rodion,PERSON,0.126993611,-0.200000003,0.200000003
22,Rodion,PERSON,0.033187646,0,0
22,Rodion,PERSON,0.128838494,0.100000001,0.100000001
22,Rodion,PERSON,0.527711987,0.300000012,0.300000012
22,Rodion,PERSON,0.043284707,-0.200000003,0.200000003
22,Rodion,PERSON,0.789791644,0,0.100000001
22,Rodion,PERSON,0.088839851,-0.100000001,0.100000001
22,Rodion,PERSON,0.054547813,-0.200000003,0.200000003
22,Rodion,PERSON,0.080753997,-0.600000024,0.600000024
22,Rodion,PERSON,0.92312777,0.200000003,1.299999952
22,Rodion,PERSON,0.926735163,0,0.100000001
22,Rodion,PERSON,0.006943414,0,0
22,Rodion,PERSON,0.089689799,-0.300000012,0.300000012
22,Rodion,PERSON,1,-0.200000003,0.200000003
22,Rodion,PERSON,0.005622965,0,0
22,Rodion,PERSON,0.64418143,-0.100000001,0.200000003
22,Rodion,PERSON,0.214581072,0,0
22,Rodion,PERSON,1,0,0
22,Rodion,PERSON,0.017792404,0,0
23,Rodion,PERSON,0.5018121,0.699999988,0.699999988
23,Rodion,PERSON,0.403683543,0,0
23,Rodion,PERSON,1,0,0
23,Rodion,PERSON,0.937442183,0,0.100000001
23,Rodion,PERSON,0.825900078,-0.100000001,0.699999988
23,Rodion,PERSON,0.736699462,0,0.300000012
23,Rodion,PERSON,0.843054533,-0.600000024,0.600000024
23,Rodion,PERSON,0.751774549,0,0.200000003
23,Rodion,PERSON,0.031204926,0,0
23,Rodion,PERSON,0.003917406,-0.600000024,0.600000024
23,Rodion,PERSON,0.041824684,0.200000003,0.200000003
23,Rodion,PERSON,0.824641049,0,0
23,Rodion,PERSON,0.830657721,0.100000001,1
23,Rodion,PERSON,0.161318377,0,0
23,Rodion,PERSON,0.852004588,-0.200000003,0.800000012
23,Rodion,PERSON,0.004846685,-0.200000003,0.200000003
23,Rodion,PERSON,0.112019435,0,0
23,Rodion,PERSON,0.002517484,0,0
23,Rodion,PERSON,0.010858072,-0.200000003,0.200000003
23,Rodion,PERSON,0.101668082,-0.100000001,0.100000001
23,Rodion,PERSON,0.591687262,-0.100000001,0.699999988
23,Rodion,PERSON,0.24831067,-0.100000001,0.100000001
23,Rodion,PERSON,0.085105099,-0.600000024,0.600000024
23,Rodion,PERSON,0.119027101,-0.200000003,0.200000003
23,Rodion,PERSON,0.285841227,0,0
23,Rodion,PERSON,0.013105324,-0.400000006,0.400000006
24,Rodion,PERSON,0.004142257,0.100000001,0.100000001
24,Rodion,PERSON,0.071926408,-0.200000003,0.800000012
24,Rodion,PERSON,0.836269677,0.200000003,0.400000006
24,Rodion,PERSON,0.655991197,0,0.200000003
24,Rodion,PERSON,1,0,0
24,Rodion,PERSON,0.161494002,-0.100000001,0.200000003
24,Rodion,PERSON,0.845654547,-0.100000001,0.100000001
24,Rodion,PERSON,0.632193208,0,0
24,Rodion,PERSON,0.514533222,0,0.100000001
24,Rodion,PERSON,0.026255546,-0.100000001,0.699999988
24,Rodion,PERSON,0.010232504,0.100000001,0.100000001
24,Rodion,PERSON,0.00730182,0,0
24,Rodion,PERSON,0.035191093,0.100000001,0.300000012
24,Rodion,PERSON,0.727355659,0,0
24,Rodion,PERSON,0.741329253,0,0
24,Rodion,PERSON,0.731815636,0,0
24,Rodion,PERSON,1,0.300000012,0.300000012
24,Rodion,PERSON,0.112151213,0.100000001,0.5
24,Rodion,PERSON,0.98054415,0,0.100000001
24,Rodion,PERSON,0.408891529,0,0.200000003
25,Rodion,PERSON,0.407651842,0,0.400000006
25,Rodion,PERSON,0.799953878,0,0.100000001
25,Rodion,PERSON,0.121508487,0,0
25,Rodion,PERSON,0.075601898,0.200000003,0.400000006
25,Rodion,PERSON,0.807230592,0,0
25,Rodion,PERSON,0.690829933,0,0.100000001
25,Rodion,PERSON,0.012849875,0,0
25,Rodion,PERSON,0.182531804,-0.300000012,0.300000012
25,Rodion,PERSON,0.408745885,0,0
25,Rodion,PERSON,0.286168754,0,0
25,Rodion,PERSON,0.641080856,-0.100000001,1.299999952
25,Rodion,PERSON,0.237420753,0,0
25,Rodion,PERSON,1,0.699999988,0.699999988
25,Rodion,PERSON,0.157943562,0,0.699999988
25,Rodion,PERSON,0.601487935,-0.200000003,0.600000024
25,Rodion,PERSON,0.205041662,0.100000001,0.200000003
25,Rodion,PERSON,0.758200645,0,0.400000006
25,Rodion,PERSON,0.123022005,-0.100000001,0.600000024
26,Rodion,PERSON,0.404066145,-0.100000001,7.800000191
26,Rodion,PERSON,0.065949999,0,0.5
26,Rodion,PERSON,0.671555459,0.100000001,0.400000006
26,Rodion,PERSON,0.315144181,0,0
26,Rodion,PERSON,0.022287706,-0.100000001,0.100000001
26,Rodion,PERSON,0.745686352,0,0
26,Rodion,PERSON,0.057343457,0,0
26,Rodion,PERSON,0.634051561,0.100000001,0.200000003
26,Rodion,PERSON,0.056588504,0,0.600000024
26,Rodion,PERSON,0.032998469,0,0.100000001
26,Rodion,PERSON,0.964688838,-0.100000001,0.5
26,Rodion,PERSON,0.018070959,0,0
26,Rodion,PERSON,0.602250457,0,0.200000003
26,Rodion,PERSON,0.004684955,0,0
26,Rodion,PERSON,0.089326411,-0.100000001,0.400000006
26,Rodion,PERSON,0.068821408,0,0.100000001
26,Rodion,PERSON,0.746999741,0,0.100000001
26,Rodion,PERSON,0.036536239,0,0.800000012
26,Rodion,PERSON,0.72650522,0,0
26,Rodion,PERSON,0.057738438,0,0.200000003
26,Rodion,PERSON,0.878796279,0,0
26,Rodion,PERSON,0.27663964,-0.100000001,0.200000003
26,Rodion,PERSON,0.138190091,0,0.100000001
26,Rodion,PERSON,1,-0.100000001,0.200000003
26,Rodion,PERSON,0.02525048,0,0
26,Rodion,PERSON,0.963115513,0,0.200000003
26,Rodion,PERSON,0.501673937,0,0.200000003
26,Rodion,PERSON,0.841947794,0.100000001,0.200000003
26,Rodion,PERSON,0.479807407,-0.100000001,0.300000012
26,Rodion,PERSON,1,0,0.100000001
26,Rodion,PERSON,0.075605191,0,0
26,Rodion,PERSON,0.277822912,0,0.800000012
26,Rodion,PERSON,0.001346838,0,0
26,Rodion,PERSON,0.243377253,0.400000006,0.400000006
26,Rodion,PERSON,0.236434922,0.5,1
26,Rodion,PERSON,0.338109583,-0.100000001,0.400000006
26,Rodion,PERSON,0.835078835,-0.100000001,0.200000003
26,Rodion,PERSON,0.652805746,-0.100000001,0.100000001
26,Rodion,PERSON,0.6507532,0,0.100000001
26,Rodion,PERSON,0.715741456,0.100000001,0.100000001
26,Rodion,PERSON,0.051973853,0.100000001,0.300000012
26,Rodion,PERSON,1,0,0.100000001
26,Rodion,PERSON,1,-0.100000001,0.100000001
26,Rodion,PERSON,0.707410872,0.100000001,0.5
26,Rodion,PERSON,0.042168889,0.100000001,0.100000001
26,Rodion,PERSON,1,0.5,0.5
26,Rodion,PERSON,0.591074526,0,0
26,Rodion,PERSON,0.552818656,-0.300000012,0.699999988
26,Rodion,PERSON,0.465167403,0.200000003,0.200000003
26,Rodion,PERSON,0.542672515,0,0
26,Rodion,PERSON,0.117039293,0,0
27,Rodion,PERSON,0.078663722,0,0
27,Rodion,PERSON,0.234470442,0,0.100000001
27,Rodion,PERSON,0.022823751,0,0
27,Rodion,PERSON,0.482460409,0,0
27,Rodion,PERSON,0.7727741,-0.200000003,0.200000003
27,Rodion,PERSON,0.915599883,0,0.200000003
27,Rodion,PERSON,0.174652338,-0.100000001,0.100000001
27,Rodion,PERSON,0.095205948,-0.300000012,0.300000012
27,Rodion,PERSON,0.715481699,0,0.200000003
27,Rodion,PERSON,0.146318048,0,0
27,Rodion,PERSON,0.893179715,0,0.200000003
27,Rodion,PERSON,0.224821627,0,0
27,Rodion,PERSON,0.055551723,0,0
27,Rodion,PERSON,0.74375248,0,0.100000001
27,Rodion,PERSON,0.585294783,0,2.700000048
27,Rodion,PERSON,0.148899496,-0.400000006,1.299999952
27,Rodion,PERSON,0.030673116,0,0
27,Rodion,PERSON,0.048659008,0,0
27,Rodion,PERSON,0.12335711,-0.100000001,0.100000001
27,Rodion,PERSON,1,-0.200000003,0.200000003
27,Rodion,PERSON,1,0.200000003,0.200000003
27,Rodion,PERSON,0.713699162,0,0.200000003
27,Rodion,PERSON,0.316230327,0,0
27,Rodion,PERSON,0.303275496,0.100000001,0.200000003
28,Rodion,PERSON,0.011977921,0,0
28,Rodion,PERSON,0.00160702,0.100000001,0.100000001
28,Rodion,PERSON,0.000286699,0.100000001,0.100000001
28,Rodion,PERSON,0.04577525,-0.300000012,0.300000012
28,Rodion,PERSON,0.964648128,0,0
28,Rodion,PERSON,0.899677575,0,0
28,Rodion,PERSON,0.100839585,-0.800000012,0.800000012
29,Rodion,PERSON,0.016200608,-0.400000006,0.400000006
29,Rodion,PERSON,0.047444068,0,0.5
29,Rodion,PERSON,0.00292439,0.100000001,0.100000001
29,Rodion,PERSON,0.063313089,0,0.100000001
29,Rodion,PERSON,0.001283013,0,0
29,Rodion,PERSON,0.105298795,0,0
29,Rodion,PERSON,0.006111121,0,0
29,Rodion,PERSON,0.149652213,0,0
29,Rodion,PERSON,0.037968587,0,0.100000001
29,Rodion,PERSON,0.034963429,-0.100000001,0.100000001
29,Rodion,PERSON,0.266818374,-0.200000003,0.899999976
29,Rodion,PERSON,0.009101823,-0.300000012,0.300000012
29,Rodion,PERSON,0.045712233,0,0
30,Rodion,PERSON,0.02915922,0,0
30,Rodion,OTHER,0.048451591,0.100000001,0.100000001
30,Rodion,PERSON,0.002295268,0,0
30,Rodion,PERSON,0.247453347,0,0
30,Rodion,PERSON,0.008855769,0,0
30,Rodion,PERSON,0.534507513,0,0.600000024
30,Rodion,PERSON,0.302061886,0,0
30,Rodion,PERSON,0.801818311,0,0.100000001
30,Rodion,PERSON,0.34695822,0,6.099999905
30,Rodion,PERSON,0.734407127,0.300000012,2.299999952
30,Rodion,PERSON,0.016351281,0.100000001,0.200000003
30,Rodion,PERSON,0.628767431,0,0
30,Rodion,PERSON,0.027541842,0,0
30,Rodion,PERSON,0.959535599,0,0
31,Rodion,PERSON,0.774199426,0,4
31,Rodion,PERSON,0.495916277,0,0.200000003
31,Rodion,PERSON,0.200091168,0,0
31,Rodion,PERSON,0.092863992,0.100000001,0.100000001
31,Rodion,PERSON,0.371830881,0.100000001,0.200000003
31,Rodion,PERSON,0.092431299,-0.100000001,0.100000001
31,Rodion,PERSON,0.608083963,0,0.5
31,Rodion,PERSON,0.731815636,0.100000001,0.100000001
31,Rodion,PERSON,0.414436609,-0.200000003,0.5
31,Rodion,PERSON,1,0,0
32,Rodion,PERSON,0.104280949,0,0.100000001
32,Rodion,PERSON,0.012534701,0.100000001,0.200000003
32,Rodion,PERSON,0.111147285,0,0
32,Rodion,PERSON,0.131927773,0,0
32,Rodion,PERSON,0.700446665,0,0.600000024
32,Rodion,PERSON,0.630343199,0,0.400000006
32,Rodion,PERSON,0.093174405,0,0
32,Rodion,PERSON,0.193828762,0,0
32,Rodion,PERSON,0.001155441,-0.200000003,0.200000003
32,Rodion,PERSON,0.095374867,0,0.100000001
32,Rodion,PERSON,0.04686898,0,0
32,Rodion,PERSON,0.104538687,0,0.400000006
32,Rodion,PERSON,0.067574047,0,0
32,Rodion,PERSON,0.0413219,0,0
32,Rodion,PERSON,0.079172321,0,0.800000012
32,Rodion,PERSON,0.038004525,0,0
32,Rodion,PERSON,0.282552034,0,0
32,Rodion,PERSON,0.030310744,0,0
32,Rodion,PERSON,0.096850254,0,0
32,Rodion,PERSON,0.355933994,0,0
32,Rodion,PERSON,0.007299327,0.300000012,0.300000012
33,Rodion,PERSON,0.598790646,0,1.700000048
33,Rodion,PERSON,0.082842819,-0.100000001,0.200000003
33,Rodion,PERSON,0.023939125,0,0.100000001
33,Rodion,PERSON,0.057633553,0.100000001,0.5
33,Rodion,PERSON,0.041331269,0,0
33,Rodion,PERSON,0.623409688,0,0.899999976
33,Rodion,PERSON,0.668346107,0,3.900000095
33,Rodion,PERSON,0.043210205,0,0
33,Rodion,PERSON,0.139658377,0.100000001,0.100000001
33,Rodion,PERSON,0.111869626,0.300000012,0.300000012
33,Rodion,PERSON,0.185696334,0.699999988,0.699999988
33,Rodion,PERSON,0.416373581,0,0
33,Rodion,PERSON,0.182373956,-0.300000012,0.300000012
33,Rodion,PERSON,0.039624557,-0.5,0.5
33,Rodion,PERSON,0.5671556,0,0.100000001
33,Rodion,PERSON,0.1269169,0,0.200000003
33,Rodion,PERSON,0.660091937,0,0.400000006
33,Rodion,PERSON,0.392590225,0,0.699999988
33,Rodion,PERSON,0.459673345,0,0
33,Rodion,PERSON,0.579088569,0.100000001,0.800000012
33,Rodion,PERSON,0.825485408,-0.100000001,0.5
33,Rodion,PERSON,0.399984956,0,0
34,Rodion,PERSON,0.003391471,0.400000006,0.400000006
34,Rodion,PERSON,0.118361384,-0.200000003,0.200000003
34,Rodion,PERSON,0.237364113,-0.400000006,0.400000006
34,Rodion,PERSON,0.779161215,0.200000003,0.800000012
34,Rodion,PERSON,0.39977178,0,0.100000001
34,Rodion,PERSON,0.166524217,0,0
34,Rodion,PERSON,0.749708831,0.100000001,0.300000012
34,Rodion,PERSON,0.015783912,0.100000001,1
34,Rodion,PERSON,0.568176508,0.200000003,0.200000003
34,Rodion,PERSON,0.002836568,0,0
34,Rodion,PERSON,0.034423385,0.100000001,0.100000001
34,Rodion,PERSON,0.001826748,0,1.100000024
34,Rodion,PERSON,0.070802517,0,0
34,Rodion,PERSON,0.060443331,-0.100000001,0.100000001
34,Rodion,PERSON,0.227889821,0,0.200000003
34,Rodion,PERSON,0.007243418,0,0
34,Rodion,PERSON,0.034914456,0,0.100000001
34,Rodion,PERSON,0.143878251,-0.100000001,0.300000012
34,Rodion,PERSON,0.13028565,0,0
34,Rodion,PERSON,0.728256047,0.100000001,0.200000003
34,Rodion,PERSON,0.010673357,-0.100000001,0.100000001
34,Rodion,PERSON,0.812344909,0,0.100000001
34,Rodion,PERSON,0.271191776,0,0
34,Rodion,PERSON,0.449421108,0,0.200000003
34,Rodion,PERSON,0.86221689,-0.100000001,0.5
34,Rodion,PERSON,1,0.200000003,0.200000003
34,Rodion,PERSON,1,0,0
34,Rodion,PERSON,0.559299767,0,0
34,Rodion,PERSON,0.55880934,-0.100000001,0.600000024
34,Rodion,PERSON,1,0.699999988,0.699999988
34,Rodion,PERSON,0.078578487,0,0.600000024
34,Rodion,PERSON,0.742691994,0,0.300000012
34,Rodion,PERSON,1,-0.100000001,0.200000003
34,Rodion,PERSON,1,0,0
34,Rodion,PERSON,0.302079231,-0.200000003,0.400000006
34,Rodion,PERSON,1,0.699999988,0.699999988
34,Rodion,PERSON,0.466404647,0,0
34,Rodion,PERSON,0.007547492,0.400000006,0.899999976
34,Rodion,PERSON,0.813173175,0,0
34,Rodion,PERSON,0.468116969,0,0.200000003
34,Rodion,PERSON,0.054669451,0.200000003,0.200000003
35,Rodion,PERSON,0.336765766,-0.100000001,0.200000003
35,Rodion,PERSON,0.822280765,-0.100000001,0.699999988
35,Rodion,PERSON,0.08086805,-0.100000001,1
35,Rodion,PERSON,0.353735745,0,0.100000001
35,Rodion,PERSON,0.080724694,0.100000001,0.100000001
35,Rodion,PERSON,0.816810668,0,0.100000001
35,Rodion,PERSON,0.886845648,0.100000001,0.899999976
35,Rodion,PERSON,0.10447406,0,0.400000006
35,Rodion,PERSON,0.969184101,0,0.400000006
35,Rodion,PERSON,0.217448682,0.100000001,0.100000001
35,Rodion,PERSON,0.009097346,-0.200000003,0.200000003
35,Rodion,PERSON,1,0,0
35,Rodion,PERSON,1,0,0.100000001
35,Rodion,PERSON,0.441678256,0,1
35,Rodion,PERSON,0.318912894,-0.200000003,5.099999905
35,Rodion,PERSON,0.070888862,0.100000001,0.100000001
35,Rodion,PERSON,0.011785482,0.100000001,0.100000001
35,Rodion,PERSON,0.256381392,-0.200000003,0.200000003
35,Rodion,PERSON,0.855682909,-0.100000001,0.400000006
36,Rodion,PERSON,0.017584058,-0.800000012,0.800000012
36,Rodion,PERSON,0.278747946,-0.100000001,0.200000003
36,Rodion,PERSON,0.00755886,0.100000001,0.300000012
36,Rodion,PERSON,0.111595541,0,0.100000001
36,Rodion,PERSON,1,-0.300000012,0.300000012
36,Rodion,PERSON,0.313495129,0,0.200000003
36,Rodion,PERSON,0.022326229,0,0
36,Rodion,PERSON,0.136861518,-0.200000003,1
37,Rodion,PERSON,1,0,0
37,Rodion,PERSON,0.436567307,0,0.300000012
37,Rodion,PERSON,1,0,0.200000003
37,Rodion,PERSON,0.196643472,0,0.100000001
37,Rodion,PERSON,0.853452981,-0.200000003,0.400000006
37,Rodion,PERSON,0.497127473,-0.100000001,1.200000048
37,Rodion,PERSON,0.474631906,0,0.100000001
37,Rodion,PERSON,0.437074989,0,0
37,Rodion,PERSON,0.023342213,-0.100000001,0.100000001
37,Rodion,PERSON,0.005825826,0,0
37,Rodion,PERSON,0.005567039,0.5,0.5
38,Rodion,PERSON,0.037722327,0.200000003,0.400000006
14,Rodion jeeringly,PERSON,0.291817307,0,0
18,Rodion Pyotr,PERSON,0.148739398,0,0
23,Rodion!,WORK_OF_ART,0.427700579,0,0
24,"Rodion, Rodion",PERSON,0.960190296,-0.100000001,0.5
15,Schegolskoy,PERSON,0.047796231,0,0.100000001
11,Semyon Semyonovitch,PERSON,0.06752459,0,0
11,Semyon Semyonovitch,PERSON,0.004972692,0,0
3,Semyon Zaharovitch,PERSON,0.158050969,0,0.400000006
15,Semyon Zaharovitch,PERSON,0.054769754,0.100000001,1.600000024
15,Semyon Zaharovitch,PERSON,0.005743136,0,0
32,Semyon Zaharovitch,PERSON,0.011207595,-0.100000001,0.100000001
26,Sevastopol,LOCATION,0.003350382,0,0
11,Shelopaev,OTHER,0.04998593,0,0
14,Shil,PERSON,0.090745389,0,0
15,Sister Sofya,PERSON,0.219549611,0.200000003,0.200000003
3,Sofya,PERSON,0.003904879,0,0.899999976
3,Sofya,PERSON,0.062905811,0,0.100000001
3,Sofya,PERSON,0.925491273,0,0
3,Sofya,PERSON,0.003334972,0.200000003,0.200000003
3,Sofya,PERSON,0.010229873,0,0
3,Sofya,PERSON,0.55446738,-0.200000003,1.200000048
5,Sofya,PERSON,0.003181684,0,0.5
15,Sofya,PERSON,0.028026678,0,0
15,Sofya,PERSON,0.195812494,0,2.5
15,Sofya,PERSON,0.021285834,0,0
15,Sofya,PERSON,0.76107645,0.100000001,0.699999988
15,Sofya,PERSON,1,0,0
15,Sofya,PERSON,0.329742998,0,0
15,Sofya,PERSON,1,0.100000001,0.300000012
15,Sofya,PERSON,0.078472979,0.200000003,0.5
19,Sofya,PERSON,0.331584185,0,1.5
19,Sofya,PERSON,0.189477801,0,0
19,Sofya,PERSON,0.291209549,-0.100000001,0.100000001
19,Sofya,PERSON,0.022355007,-0.600000024,0.600000024
19,Sofya,PERSON,0.631875634,-0.200000003,0.800000012
19,Sofya,PERSON,0.21358107,-0.100000001,0.200000003
19,Sofya,PERSON,0.297660947,-0.200000003,0.600000024
19,Sofya,PERSON,0.593364716,-0.100000001,0.800000012
19,Sofya,PERSON,0.124929309,-0.100000001,0.100000001
19,Sofya,PERSON,0.169704661,-0.200000003,1
19,Sofya,PERSON,0.274350554,0.100000001,0.300000012
19,Sofya,PERSON,0.546782553,0,0
19,Sofya,PERSON,1,0,0.100000001
19,Sofya,PERSON,0.878687382,0,0
19,Sofya,PERSON,0.456547379,0,0
19,Sofya,PERSON,0.797352195,0.100000001,0.800000012
19,Sofya,PERSON,0.755084157,-0.300000012,0.300000012
19,Sofya,PERSON,0.011517175,0.200000003,0.200000003
19,Sofya,PERSON,0.537269354,0,0
19,Sofya,PERSON,0.022479424,0.200000003,0.200000003
19,Sofya,PERSON,0.153751552,0,0
19,Sofya,PERSON,0.04642459,0,0.100000001
19,Sofya,PERSON,0.722360432,0,0.300000012
19,Sofya,PERSON,0.38869068,0,0.100000001
19,Sofya,PERSON,0.2699503,0,0.200000003
19,Sofya,PERSON,0.603749931,-0.400000006,1.200000048
25,Sofya,PERSON,0.040753886,0,0
25,Sofya,PERSON,0.69900763,0,0.100000001
25,Sofya,PERSON,0.585807264,-0.100000001,0.300000012
25,Sofya,PERSON,0.005114453,-0.400000006,0.400000006
25,Sofya,PERSON,0.602497637,0,0.400000006
25,Sofya,PERSON,0.844225407,0,0.300000012
25,Sofya,PERSON,0.088703983,-0.200000003,0.200000003
25,Sofya,PERSON,0.20664762,0.400000006,0.400000006
25,Sofya,PERSON,0.290314674,0.200000003,0.400000006
25,Sofya,PERSON,1,-0.300000012,0.300000012
25,Sofya,PERSON,0.277187824,0,0
25,Sofya,PERSON,0.521855891,-0.400000006,0.400000006
25,Sofya,PERSON,0.586162269,0,0.200000003
25,Sofya,PERSON,0.701096058,0,0.899999976
25,Sofya,PERSON,1,0,0
25,Sofya,PERSON,1,0,0
25,Sofya,PERSON,0.647333086,0,6
25,Sofya,PERSON,0.648525476,0,1.899999976
25,Sofya,PERSON,0.835045993,0,0.100000001
25,Sofya,PERSON,0.025050139,0,0
25,Sofya,PERSON,0.400583178,0,0
25,Sofya,PERSON,0.830259204,-0.100000001,0.200000003
25,Sofya,PERSON,0.275725782,-0.5,0.5
25,Sofya,PERSON,0.831829309,-0.200000003,1.399999976
25,Sofya,PERSON,0.534693182,-0.400000006,0.400000006
25,Sofya,PERSON,0.234822601,-0.300000012,0.300000012
25,Sofya,PERSON,0.324401766,-0.300000012,0.899999976
25,Sofya,PERSON,1,0,0
25,Sofya,PERSON,0.716584563,0,0
25,Sofya,PERSON,0.646420836,-0.100000001,0.200000003
25,Sofya,PERSON,0.607568562,-0.200000003,0.899999976
25,Sofya,PERSON,0.132102504,-0.100000001,0.400000006
25,Sofya,PERSON,0.088008076,-0.300000012,0.300000012
25,Sofya,PERSON,0.787046611,0,0
25,Sofya,PERSON,0.003872689,-0.200000003,0.200000003
25,Sofya,PERSON,0.011194223,0,0
25,Sofya,PERSON,0.020434294,0,0
25,Sofya,PERSON,0.259307891,0,0
25,Sofya,PERSON,0.871408939,-0.100000001,0.200000003
25,Sofya,PERSON,0.94838053,-0.100000001,0.300000012
25,Sofya,PERSON,0.687907934,0.600000024,1.799999952
25,Sofya,PERSON,0.754405558,-0.100000001,0.300000012
25,Sofya,PERSON,0.119709164,0.100000001,0.100000001
25,Sofya,PERSON,0.502031565,0.100000001,0.200000003
25,Sofya,PERSON,1,-0.100000001,0.100000001
25,Sofya,PERSON,0.883988976,-0.100000001,0.300000012
25,Sofya,PERSON,0.655669987,-0.300000012,2.400000095
25,Sofya,PERSON,0.535318315,0,0
25,Sofya,PERSON,0.535107136,-0.100000001,0.300000012
25,Sofya,PERSON,0.011833978,0,0
25,Sofya,PERSON,0.767707586,0,0.300000012
25,Sofya,PERSON,0.48547411,0,0
25,Sofya,PERSON,1,-0.200000003,0.400000006
25,Sofya,PERSON,0.87845391,-0.100000001,0.300000012
25,Sofya,PERSON,0.882832885,-0.200000003,0.400000006
25,Sofya,PERSON,0.705288351,-0.200000003,0.200000003
25,Sofya,PERSON,0.867683768,0,0.400000006
25,Sofya,PERSON,0.80717206,0,0.100000001
25,Sofya,PERSON,0.08428555,0,0.100000001
27,Sofya,PERSON,0.009636188,0.100000001,0.100000001
28,Sofya,PERSON,0.006122889,0,0
28,Sofya,PERSON,0.151407063,-0.200000003,1.200000048
28,Sofya,PERSON,0.146164075,0.100000001,0.899999976
28,Sofya,PERSON,0.199353546,0,0.400000006
28,Sofya,PERSON,0.527552426,-0.200000003,0.699999988
28,Sofya,PERSON,0.235449195,-0.200000003,0.200000003
28,Sofya,PERSON,0.084599115,0.100000001,0.100000001
28,Sofya,PERSON,0.837961137,0,0
28,Sofya,PERSON,0.12176875,-0.100000001,0.100000001
28,Sofya,PERSON,0.700542152,0,0.800000012
28,Sofya,PERSON,1,0,0
28,Sofya,PERSON,0.71000123,0,0.100000001
28,Sofya,PERSON,0.389712274,0,0
28,Sofya,PERSON,1,0,0.100000001
28,Sofya,PERSON,0.137289375,-0.100000001,0.100000001
28,Sofya,PERSON,0.171503901,0,0.200000003
28,Sofya,PERSON,0.668978035,0.100000001,0.100000001
28,Sofya,PERSON,0.673807502,0,0.100000001
28,Sofya,PERSON,0.061491635,0,0
29,Sofya,PERSON,0.002649279,-0.300000012,0.300000012
29,Sofya,PERSON,0.002675825,0,0
29,Sofya,PERSON,0.085079551,0,0.5
29,Sofya,PERSON,0.461747766,0.100000001,1
29,Sofya,PERSON,0.040373005,0,0.100000001
29,Sofya,PERSON,0.008929143,0,0
29,Sofya,PERSON,0.154073253,-0.100000001,2.599999905
29,Sofya,PERSON,0.010706089,0,0.100000001
29,Sofya,PERSON,0.421447307,0,0.100000001
29,Sofya,PERSON,0.002526611,0,0
30,Sofya,PERSON,0.080707088,0,0.100000001
30,Sofya,PERSON,0.124661326,0,0
30,Sofya,PERSON,0.001251279,0,0
30,Sofya,PERSON,0.203626052,-0.400000006,0.800000012
30,Sofya,PERSON,0.798927784,0,0
30,Sofya,PERSON,0.832220256,-0.100000001,0.5
30,Sofya,PERSON,0.51874584,0,0
30,Sofya,PERSON,0.390648156,0.100000001,0.100000001
30,Sofya,PERSON,0.203645468,-0.5,0.5
30,Sofya,PERSON,0.011597842,0,0
30,Sofya,PERSON,0.800221145,-0.300000012,1.100000024
30,Sofya,PERSON,0.605043769,0.100000001,0.100000001
30,Sofya,PERSON,0.143543825,-0.100000001,0.100000001
30,Sofya,PERSON,0.179381743,-0.200000003,1
30,Sofya,PERSON,0.082381606,-0.100000001,0.100000001
30,Sofya,PERSON,0.25007996,0,0.100000001
30,Sofya,PERSON,0.366027445,0,0.600000024
30,Sofya,PERSON,0.134922639,0.100000001,0.300000012
30,Sofya,PERSON,0.018973695,0,0.300000012
30,Sofya,PERSON,0.045022145,0,0.600000024
30,Sofya,PERSON,0.026110804,0,0
30,Sofya,PERSON,0.009036514,0,0
30,Sofya,PERSON,0.053445723,0,0.200000003
30,Sofya,PERSON,0.076824233,0,1.700000048
30,Sofya,PERSON,0.026182307,0,0
30,Sofya,PERSON,0.120488957,0,0.400000006
30,Sofya,PERSON,0.012705943,-0.300000012,0.300000012
30,Sofya,PERSON,0.125938311,0,2.400000095
30,Sofya,PERSON,0.040464409,0,0
30,Sofya,PERSON,0.10236074,0,0
31,Sofya,PERSON,0.058163714,0,1.700000048
31,Sofya,PERSON,0.130119145,-0.100000001,0.100000001
31,Sofya,PERSON,0.544609606,0.300000012,0.300000012
